SituationID,SituationTitle,Genre,Character,CharacterID,Entity,Technology,Verb
1750,"The Rain (Tricking drone's thermal imaging)","Narrative, TV series or episode",Simone,1752,,,"Hiding, Cloaked, Questioning, Hunted"
1750,"The Rain (Tricking drone's thermal imaging)","Narrative, TV series or episode","Unknown woman (The Rain)",2773,,,"Found, Revealed, Killed, Hunted"
1750,"The Rain (Tricking drone's thermal imaging)","Narrative, TV series or episode",Martin,1751,,,"Hiding, Tricking, Cloaking, Cloaked, Questioned, Killing, Hunted"
1750,"The Rain (Tricking drone's thermal imaging)","Narrative, TV series or episode",,,Military,,"Searching, Tricked, Hunting, Killed"
1750,"The Rain (Tricking drone's thermal imaging)","Narrative, TV series or episode",Martin,1751,,,"Hiding, Tricking, Cloaking, Cloaked, Questioned, Killing, Hunted"
1750,"The Rain (Tricking drone's thermal imaging)","Narrative, TV series or episode",,,Military,,"Searching, Tricked, Hunting, Killed"
1750,"The Rain (Tricking drone's thermal imaging)","Narrative, TV series or episode",,,,"Drones, Non-Visible Spectrum","Searching, Tricked, Revealing"
1750,"The Rain (Tricking drone's thermal imaging)","Narrative, TV series or episode",Martin,1751,,,"Hiding, Tricking, Cloaking, Cloaked, Questioned, Killing, Hunted"
1750,"The Rain (Tricking drone's thermal imaging)","Narrative, TV series or episode",,,Military,,"Searching, Tricked, Hunting, Killed"
1750,"The Rain (Tricking drone's thermal imaging)","Narrative, TV series or episode",,,,"Drones, Non-Visible Spectrum","Searching, Tricked, Revealing"
1750,"The Rain (Tricking drone's thermal imaging)","Narrative, TV series or episode",Martin,1751,,,"Hiding, Tricking, Cloaking, Cloaked, Questioned, Killing, Hunted"
1750,"The Rain (Tricking drone's thermal imaging)","Narrative, TV series or episode",,,Military,,"Searching, Tricked, Hunting, Killed"
1750,"The Rain (Tricking drone's thermal imaging)","Narrative, TV series or episode",,,,"Drones, Non-Visible Spectrum","Searching, Tricked, Revealing"
1750,"The Rain (Tricking drone's thermal imaging)","Narrative, TV series or episode",Simone,1752,,,"Hiding, Cloaked, Questioning, Hunted"
1750,"The Rain (Tricking drone's thermal imaging)","Narrative, TV series or episode","Unknown woman (The Rain)",2773,,,"Found, Revealed, Killed, Hunted"
1750,"The Rain (Tricking drone's thermal imaging)","Narrative, TV series or episode",Martin,1751,,,"Hiding, Tricking, Cloaking, Cloaked, Questioned, Killing, Hunted"
1750,"The Rain (Tricking drone's thermal imaging)","Narrative, TV series or episode",Simone,1752,,,"Hiding, Cloaked, Questioning, Hunted"
1750,"The Rain (Tricking drone's thermal imaging)","Narrative, TV series or episode","Unknown woman (The Rain)",2773,,,"Found, Revealed, Killed, Hunted"
1743,"Whispers of a Machine (Enhanced vision from nano-substance)",Game,,,,"Biometrics, Body scans, MicroscopeOrTelescope, Non-Visible Spectrum","Enhancing, Comparing, Searching, Analysing"
1743,"Whispers of a Machine (Enhanced vision from nano-substance)",Game,,,,"Biometrics, Body scans, MicroscopeOrTelescope, Non-Visible Spectrum","Enhancing, Comparing, Searching, Analysing"
1743,"Whispers of a Machine (Enhanced vision from nano-substance)",Game,"Detective Vera Englund",1744,,,"Solving, Enhanced, Analysing, Interrogating, Investigating"
1743,"Whispers of a Machine (Enhanced vision from nano-substance)",Game,"Detective Vera Englund",1744,,,"Solving, Enhanced, Analysing, Interrogating, Investigating"
1743,"Whispers of a Machine (Enhanced vision from nano-substance)",Game,"Detective Vera Englund",1744,,,"Solving, Enhanced, Analysing, Interrogating, Investigating"
1743,"Whispers of a Machine (Enhanced vision from nano-substance)",Game,"Detective Vera Englund",1744,,,"Solving, Enhanced, Analysing, Interrogating, Investigating"
1743,"Whispers of a Machine (Enhanced vision from nano-substance)",Game,,,,"Biometrics, Body scans, MicroscopeOrTelescope, Non-Visible Spectrum","Enhancing, Comparing, Searching, Analysing"
1743,"Whispers of a Machine (Enhanced vision from nano-substance)",Game,"Detective Vera Englund",1744,,,"Solving, Enhanced, Analysing, Interrogating, Investigating"
1743,"Whispers of a Machine (Enhanced vision from nano-substance)",Game,,,,"Biometrics, Body scans, MicroscopeOrTelescope, Non-Visible Spectrum","Enhancing, Comparing, Searching, Analysing"
1742,"Neo Cab (Allie's sousveillance suit)",Game,"Allie Bream",1738,,,"Mediating, Informing, Sharing, Monitored, Questioned"
1742,"Neo Cab (Allie's sousveillance suit)",Game,,,,"Augmented reality, Body scans, Camera","Monitoring, Mediating, Informing, Questioned, Unsettling"
1742,"Neo Cab (Allie's sousveillance suit)",Game,"Allie Bream",1738,,,"Mediating, Informing, Sharing, Monitored, Questioned"
1742,"Neo Cab (Allie's sousveillance suit)",Game,,,,"Augmented reality, Body scans, Camera","Monitoring, Mediating, Informing, Questioned, Unsettling"
1742,"Neo Cab (Allie's sousveillance suit)",Game,"Allie Bream",1738,,,"Mediating, Informing, Sharing, Monitored, Questioned"
1742,"Neo Cab (Allie's sousveillance suit)",Game,,,,"Augmented reality, Body scans, Camera","Monitoring, Mediating, Informing, Questioned, Unsettling"
1742,"Neo Cab (Allie's sousveillance suit)",Game,"Allie Bream",1738,,,"Mediating, Informing, Sharing, Monitored, Questioned"
1742,"Neo Cab (Allie's sousveillance suit)",Game,,,Corporation,,"Informed, Monitoring"
1742,"Neo Cab (Allie's sousveillance suit)",Game,"Lina Romero",1741,,,"Questioning, Unsettled"
1742,"Neo Cab (Allie's sousveillance suit)",Game,,,Corporation,,"Informed, Monitoring"
1742,"Neo Cab (Allie's sousveillance suit)",Game,"Lina Romero",1741,,,"Questioning, Unsettled"
1742,"Neo Cab (Allie's sousveillance suit)",Game,,,,"Augmented reality, Body scans, Camera","Monitoring, Mediating, Informing, Questioned, Unsettling"
1742,"Neo Cab (Allie's sousveillance suit)",Game,"Allie Bream",1738,,,"Mediating, Informing, Sharing, Monitored, Questioned"
1742,"Neo Cab (Allie's sousveillance suit)",Game,,,,"Augmented reality, Body scans, Camera","Monitoring, Mediating, Informing, Questioned, Unsettling"
1737,"Onisciente (Jamming drone signal)","Narrative, TV series or episode",,,,Drones,"Tricked, Searching, Replaced, Signaling"
1737,"Onisciente (Jamming drone signal)","Narrative, TV series or episode",,,,Drones,"Tricked, Searching, Replaced, Signaling"
1737,"Onisciente (Jamming drone signal)","Narrative, TV series or episode",,,,Drones,"Tricked, Searching, Replaced, Signaling"
1737,"Onisciente (Jamming drone signal)","Narrative, TV series or episode",,,,Drones,"Tricked, Searching, Replaced, Signaling"
1737,"Onisciente (Jamming drone signal)","Narrative, TV series or episode",,,,"Facial recognition",Searching
1737,"Onisciente (Jamming drone signal)","Narrative, TV series or episode","Nina Peixoto",1735,,,"Tricking, Hiding"
1737,"Onisciente (Jamming drone signal)","Narrative, TV series or episode","Nina Peixoto",1735,,,"Tricking, Hiding"
1736,"Onisciente (Stealing fingerprints)","Narrative, TV series or episode",,,,"Body scans, Drones, Non-Visible Spectrum","Tricked, Scanning, Observing, Searching, Diagnosing"
1736,"Onisciente (Stealing fingerprints)","Narrative, TV series or episode",,,,"Body scans, Drones, Non-Visible Spectrum","Tricked, Scanning, Observing, Searching, Diagnosing"
1736,"Onisciente (Stealing fingerprints)","Narrative, TV series or episode","Nina Peixoto",1735,,,"Stealing, Tricking, Investigating, Observed, Diagnosed, Sweating"
1736,"Onisciente (Stealing fingerprints)","Narrative, TV series or episode",,,,"Body scans, Drones, Non-Visible Spectrum","Tricked, Scanning, Observing, Searching, Diagnosing"
1736,"Onisciente (Stealing fingerprints)","Narrative, TV series or episode","Nina Peixoto",1735,,,"Stealing, Tricking, Investigating, Observed, Diagnosed, Sweating"
1736,"Onisciente (Stealing fingerprints)","Narrative, TV series or episode",,,,"Body scans, Drones, Non-Visible Spectrum","Tricked, Scanning, Observing, Searching, Diagnosing"
1736,"Onisciente (Stealing fingerprints)","Narrative, TV series or episode","Nina Peixoto",1735,,,"Stealing, Tricking, Investigating, Observed, Diagnosed, Sweating"
1736,"Onisciente (Stealing fingerprints)","Narrative, TV series or episode",,,,"Body scans, Drones, Non-Visible Spectrum","Tricked, Scanning, Observing, Searching, Diagnosing"
1736,"Onisciente (Stealing fingerprints)","Narrative, TV series or episode","Nina Peixoto",1735,,,"Stealing, Tricking, Investigating, Observed, Diagnosed, Sweating"
1736,"Onisciente (Stealing fingerprints)","Narrative, TV series or episode",,,Object,,Stolen
1736,"Onisciente (Stealing fingerprints)","Narrative, TV series or episode","Nina Peixoto",1735,,,"Stealing, Tricking, Investigating, Observed, Diagnosed, Sweating"
1736,"Onisciente (Stealing fingerprints)","Narrative, TV series or episode","Nina Peixoto",1735,,,"Stealing, Tricking, Investigating, Observed, Diagnosed, Sweating"
1731,"Black Panther (Scanning Ross's spine)","Narrative, Movie",,,,"Body scans","Showing, Analysing, Diagnosing"
1731,"Black Panther (Scanning Ross's spine)","Narrative, Movie",,,,"Body scans","Showing, Analysing, Diagnosing"
1731,"Black Panther (Scanning Ross's spine)","Narrative, Movie",Shuri,1727,,,"Seeing, Analysing, Diagnosing"
1731,"Black Panther (Scanning Ross's spine)","Narrative, Movie",Shuri,1727,,,"Seeing, Analysing, Diagnosing"
1731,"Black Panther (Scanning Ross's spine)","Narrative, Movie",Shuri,1727,,,"Seeing, Analysing, Diagnosing"
1731,"Black Panther (Scanning Ross's spine)","Narrative, Movie",,,,"Body scans","Showing, Analysing, Diagnosing"
1728,"Black Panther (Fake holographic forests)","Narrative, Movie",,,,"Holograms, Image generation","Hiding, Protecting"
1728,"Black Panther (Fake holographic forests)","Narrative, Movie",,,,"Holograms, Image generation","Hiding, Protecting"
1729,"Black Panther (Remote piloting)","Narrative, Movie",,,,Holograms,"Helping, Projecting"
1729,"Black Panther (Remote piloting)","Narrative, Movie",,,,Holograms,"Helping, Projecting"
1729,"Black Panther (Remote piloting)","Narrative, Movie","Agent Everett Ross, Shuri","1730, 1727",,,"Controlling, Hunting"
1729,"Black Panther (Remote piloting)","Narrative, Movie","Agent Everett Ross, Shuri","1730, 1727",,,"Controlling, Hunting"
1721,"Black Panther (Holographic communication with kimoyo beads)","Narrative, Movie","T'Chaka, Shuri, Okoye, T'Challa","1720, 1727, 1726, 1725",,,"Showing, Communicating"
1721,"Black Panther (Holographic communication with kimoyo beads)","Narrative, Movie","T'Chaka, Shuri, Okoye, T'Challa","1720, 1727, 1726, 1725",,,"Showing, Communicating"
1721,"Black Panther (Holographic communication with kimoyo beads)","Narrative, Movie",,,,Holograms,"Showing, Communicating"
1721,"Black Panther (Holographic communication with kimoyo beads)","Narrative, Movie",,,,Holograms,"Showing, Communicating"
1718,"The Test (VR simulation)","Narrative, Novel",,,,"Virtual reality","Simulating, Testing"
1718,"The Test (VR simulation)","Narrative, Novel","Idir Jalil (The Test)",1716,,,Deceived
1718,"The Test (VR simulation)","Narrative, Novel",,,,"Virtual reality","Simulating, Testing"
1714,"Lagoon (President is broadcast to all screens)","Narrative, Novel","Woman in the street (Lagoon)",1713,,,"Watching, Comforted, Reassured"
1714,"Lagoon (President is broadcast to all screens)","Narrative, Novel","Woman in the street (Lagoon)",1713,,,"Watching, Comforted, Reassured"
1714,"Lagoon (President is broadcast to all screens)","Narrative, Novel","Woman in the street (Lagoon)",1713,,,"Watching, Comforted, Reassured"
1714,"Lagoon (President is broadcast to all screens)","Narrative, Novel",,,,Cameraphone,"Receiving, Showing, Reassuring"
1714,"Lagoon (President is broadcast to all screens)","Narrative, Novel",,,,Cameraphone,"Receiving, Showing, Reassuring"
1714,"Lagoon (President is broadcast to all screens)","Narrative, Novel",,,,Cameraphone,"Receiving, Showing, Reassuring"
1696,"Tacoma (Holographic memory)",Game,"Amitjyoti ""Amy"" Ferrier",1695,,,"Watching, Deducing"
1696,"Tacoma (Holographic memory)",Game,,,,"AI, Augmented reality, Holograms","Generating, Remembering, Sharing, Watched, Communicating"
1696,"Tacoma (Holographic memory)",Game,,,,"AI, Augmented reality, Holograms","Generating, Remembering, Sharing, Watched, Communicating"
1696,"Tacoma (Holographic memory)",Game,,,,"AI, Augmented reality, Holograms","Generating, Remembering, Sharing, Watched, Communicating"
1696,"Tacoma (Holographic memory)",Game,,,,"AI, Augmented reality, Holograms","Generating, Remembering, Sharing, Watched, Communicating"
1696,"Tacoma (Holographic memory)",Game,,,,"AI, Augmented reality, Holograms","Generating, Remembering, Sharing, Watched, Communicating"
1696,"Tacoma (Holographic memory)",Game,"Amitjyoti ""Amy"" Ferrier",1695,,,"Watching, Deducing"
1694,"Technobabylon (Correct temperature for biometric lock)",Game,"Charles Regis",997,,,"Unlocking, Heating, Accessing, Solving, Tricking"
1694,"Technobabylon (Correct temperature for biometric lock)",Game,"Charles Regis",997,,,"Unlocking, Heating, Accessing, Solving, Tricking"
1694,"Technobabylon (Correct temperature for biometric lock)",Game,"Charles Regis",997,,,"Unlocking, Heating, Accessing, Solving, Tricking"
1694,"Technobabylon (Correct temperature for biometric lock)",Game,"Charles Regis",997,,,"Unlocking, Heating, Accessing, Solving, Tricking"
1694,"Technobabylon (Correct temperature for biometric lock)",Game,,,,Biometrics,"Unlocking, Tricked"
1694,"Technobabylon (Correct temperature for biometric lock)",Game,,,,Biometrics,"Unlocking, Tricked"
1694,"Technobabylon (Correct temperature for biometric lock)",Game,"Max Lao",1004,,,Watching
1694,"Technobabylon (Correct temperature for biometric lock)",Game,"Charles Regis",997,,,"Unlocking, Heating, Accessing, Solving, Tricking"
1693,"Tom Clancy's Rainbow Six Siege (Holographic decoys)",Game,,,,Holograms,"Fooling, Impersonating, Scouting, Tracking, Controlled"
1693,"Tom Clancy's Rainbow Six Siege (Holographic decoys)",Game,"Nienke ""Iana"" Meijer",3060,,,"Controlling, Impersonated, Fooling, Scouting"
1693,"Tom Clancy's Rainbow Six Siege (Holographic decoys)",Game,,,,Holograms,"Fooling, Impersonating, Scouting, Tracking, Controlled"
1693,"Tom Clancy's Rainbow Six Siege (Holographic decoys)",Game,"Nienke ""Iana"" Meijer",3060,,,"Controlling, Impersonated, Fooling, Scouting"
1693,"Tom Clancy's Rainbow Six Siege (Holographic decoys)",Game,,,,Holograms,"Fooling, Impersonating, Scouting, Tracking, Controlled"
1693,"Tom Clancy's Rainbow Six Siege (Holographic decoys)",Game,"Nienke ""Iana"" Meijer",3060,,,"Controlling, Impersonated, Fooling, Scouting"
1693,"Tom Clancy's Rainbow Six Siege (Holographic decoys)",Game,,,,Holograms,"Fooling, Impersonating, Scouting, Tracking, Controlled"
1693,"Tom Clancy's Rainbow Six Siege (Holographic decoys)",Game,"Nienke ""Iana"" Meijer",3060,,,"Controlling, Impersonated, Fooling, Scouting"
1693,"Tom Clancy's Rainbow Six Siege (Holographic decoys)",Game,"Aria ""Alibi"" de Luca",3061,,,"Impersonated, Fooling, Scouting, Tracking"
1693,"Tom Clancy's Rainbow Six Siege (Holographic decoys)",Game,"Aria ""Alibi"" de Luca",3061,,,"Impersonated, Fooling, Scouting, Tracking"
1693,"Tom Clancy's Rainbow Six Siege (Holographic decoys)",Game,"Aria ""Alibi"" de Luca",3061,,,"Impersonated, Fooling, Scouting, Tracking"
1693,"Tom Clancy's Rainbow Six Siege (Holographic decoys)",Game,,,,Holograms,"Fooling, Impersonating, Scouting, Tracking, Controlled"
1693,"Tom Clancy's Rainbow Six Siege (Holographic decoys)",Game,"Aria ""Alibi"" de Luca",3061,,,"Impersonated, Fooling, Scouting, Tracking"
1692,"Tom Clancy's Rainbow Six Siege (Intel gathering drones and cameras)",Game,,,,UGV,"Scouting, Accessing, Moving"
1692,"Tom Clancy's Rainbow Six Siege (Intel gathering drones and cameras)",Game,,,Military,,"Scouting, Planning, Assessing, Scanning"
1692,"Tom Clancy's Rainbow Six Siege (Intel gathering drones and cameras)",Game,,,Military,,"Scouting, Planning, Assessing, Scanning"
1692,"Tom Clancy's Rainbow Six Siege (Intel gathering drones and cameras)",Game,,,Military,,"Scouting, Planning, Assessing, Scanning"
1692,"Tom Clancy's Rainbow Six Siege (Intel gathering drones and cameras)",Game,,,Military,,"Scouting, Planning, Assessing, Scanning"
1692,"Tom Clancy's Rainbow Six Siege (Intel gathering drones and cameras)",Game,,,,"Surveillance cameras","Scouting, Protecting"
1692,"Tom Clancy's Rainbow Six Siege (Intel gathering drones and cameras)",Game,,,,UGV,"Scouting, Accessing, Moving"
1692,"Tom Clancy's Rainbow Six Siege (Intel gathering drones and cameras)",Game,,,,"Surveillance cameras","Scouting, Protecting"
1692,"Tom Clancy's Rainbow Six Siege (Intel gathering drones and cameras)",Game,,,,UGV,"Scouting, Accessing, Moving"
1691,"Sustaining Gazes (measuring the gaze)","Art, Installation art",,,User,,"Measured, Influenced, Watching"
1691,"Sustaining Gazes (measuring the gaze)","Art, Installation art",,,User,,"Measured, Influenced, Watching"
1691,"Sustaining Gazes (measuring the gaze)","Art, Installation art",,,User,,"Measured, Influenced, Watching"
1691,"Sustaining Gazes (measuring the gaze)","Art, Installation art",,,,"Motion tracking, Non-Visible Spectrum","Measuring, Detecting"
1691,"Sustaining Gazes (measuring the gaze)","Art, Installation art",,,,"Motion tracking, Non-Visible Spectrum","Measuring, Detecting"
1691,"Sustaining Gazes (measuring the gaze)","Art, Installation art",,,Image,,"Influencing, Watched"
1691,"Sustaining Gazes (measuring the gaze)","Art, Installation art",,,Image,,"Influencing, Watched"
1688,"Emotion Hero (controlling the face)",Game,,,User,,"Expressing, Grimacing, Learning, Controlling, Playing, Classified"
1688,"Emotion Hero (controlling the face)",Game,,,,"Emotion recognition","Measuring, Assisting, Coaching, Failing, Classifying, Detecting"
1688,"Emotion Hero (controlling the face)",Game,,,User,,"Expressing, Grimacing, Learning, Controlling, Playing, Classified"
1688,"Emotion Hero (controlling the face)",Game,,,,"Emotion recognition","Measuring, Assisting, Coaching, Failing, Classifying, Detecting"
1688,"Emotion Hero (controlling the face)",Game,,,User,,"Expressing, Grimacing, Learning, Controlling, Playing, Classified"
1688,"Emotion Hero (controlling the face)",Game,,,,"Emotion recognition","Measuring, Assisting, Coaching, Failing, Classifying, Detecting"
1688,"Emotion Hero (controlling the face)",Game,,,User,,"Expressing, Grimacing, Learning, Controlling, Playing, Classified"
1688,"Emotion Hero (controlling the face)",Game,,,User,,"Expressing, Grimacing, Learning, Controlling, Playing, Classified"
1688,"Emotion Hero (controlling the face)",Game,,,,"Emotion recognition","Measuring, Assisting, Coaching, Failing, Classifying, Detecting"
1688,"Emotion Hero (controlling the face)",Game,,,,"Emotion recognition","Measuring, Assisting, Coaching, Failing, Classifying, Detecting"
1688,"Emotion Hero (controlling the face)",Game,,,User,,"Expressing, Grimacing, Learning, Controlling, Playing, Classified"
1688,"Emotion Hero (controlling the face)",Game,,,,"Emotion recognition","Measuring, Assisting, Coaching, Failing, Classifying, Detecting"
1686,"Assassin's Creed IV: Black Flag (Hologram cannot be in a body)",Game,"John Standish",1687,,,"Watching, Manipulating, Failing"
1686,"Assassin's Creed IV: Black Flag (Hologram cannot be in a body)",Game,"John Standish",1687,,,"Watching, Manipulating, Failing"
1686,"Assassin's Creed IV: Black Flag (Hologram cannot be in a body)",Game,,,User,,"Watching, Manipulated"
1686,"Assassin's Creed IV: Black Flag (Hologram cannot be in a body)",Game,Juno,1685,,,"Talking, Projected, Contained"
1686,"Assassin's Creed IV: Black Flag (Hologram cannot be in a body)",Game,,,User,,"Watching, Manipulated"
1686,"Assassin's Creed IV: Black Flag (Hologram cannot be in a body)",Game,Juno,1685,,,"Talking, Projected, Contained"
1686,"Assassin's Creed IV: Black Flag (Hologram cannot be in a body)",Game,Juno,1685,,,"Talking, Projected, Contained"
1686,"Assassin's Creed IV: Black Flag (Hologram cannot be in a body)",Game,,,,Holograms,Projecting
1686,"Assassin's Creed IV: Black Flag (Hologram cannot be in a body)",Game,"John Standish",1687,,,"Watching, Manipulating, Failing"
1673,"The Ongoing Moment (apply custom filter to your face)","Art, Online art",,,User,,"Interacting, Photographing, Photographed, Posing, Classified"
1673,"The Ongoing Moment (apply custom filter to your face)","Art, Online art",,,User,,"Interacting, Photographing, Photographed, Posing, Classified"
1673,"The Ongoing Moment (apply custom filter to your face)","Art, Online art",,,User,,"Interacting, Photographing, Photographed, Posing, Classified"
1673,"The Ongoing Moment (apply custom filter to your face)","Art, Online art",,,,Filtering,Shared
1673,"The Ongoing Moment (apply custom filter to your face)","Art, Online art",,,,"Image generation",Generating
1673,"The Ongoing Moment (apply custom filter to your face)","Art, Online art",,,,"Motion tracking",Tracking
1673,"The Ongoing Moment (apply custom filter to your face)","Art, Online art",,,User,,"Interacting, Photographing, Photographed, Posing, Classified"
1673,"The Ongoing Moment (apply custom filter to your face)","Art, Online art",,,User,,"Interacting, Photographing, Photographed, Posing, Classified"
1660,"Data-Masks (Series) (reverse engineering facial recognition)","Art, Installation art",,,Creator,,"Reversing, Reverse-engineering, Training, Selecting, Curating"
1660,"Data-Masks (Series) (reverse engineering facial recognition)","Art, Installation art",,,Creator,,"Reversing, Reverse-engineering, Training, Selecting, Curating"
1660,"Data-Masks (Series) (reverse engineering facial recognition)","Art, Installation art",,,,"Facial recognition","Detecting, Recognising, Reverse-engineered"
1660,"Data-Masks (Series) (reverse engineering facial recognition)","Art, Installation art",,,,"Image generation, Machine learning","Deconstructing, Generating, Mutating"
1660,"Data-Masks (Series) (reverse engineering facial recognition)","Art, Installation art",,,,"Facial recognition","Detecting, Recognising, Reverse-engineered"
1660,"Data-Masks (Series) (reverse engineering facial recognition)","Art, Installation art",,,,"Image generation, Machine learning","Deconstructing, Generating, Mutating"
1660,"Data-Masks (Series) (reverse engineering facial recognition)","Art, Installation art",,,,"Facial recognition","Detecting, Recognising, Reverse-engineered"
1660,"Data-Masks (Series) (reverse engineering facial recognition)","Art, Installation art",,,,"Image generation, Machine learning","Deconstructing, Generating, Mutating"
1660,"Data-Masks (Series) (reverse engineering facial recognition)","Art, Installation art",,,Creator,,"Reversing, Reverse-engineering, Training, Selecting, Curating"
1660,"Data-Masks (Series) (reverse engineering facial recognition)","Art, Installation art",,,Object,,"Detected, Recognised"
1660,"Data-Masks (Series) (reverse engineering facial recognition)","Art, Installation art",,,Creator,,"Reversing, Reverse-engineering, Training, Selecting, Curating"
1660,"Data-Masks (Series) (reverse engineering facial recognition)","Art, Installation art",,,Object,,"Detected, Recognised"
1660,"Data-Masks (Series) (reverse engineering facial recognition)","Art, Installation art",,,Creator,,"Reversing, Reverse-engineering, Training, Selecting, Curating"
1659,"Memoirs of the Blind (capturing eyes closed)","Art, Installation art",,,Image,,"Captured, Displayed"
1659,"Memoirs of the Blind (capturing eyes closed)","Art, Installation art",,,User,,"Posing, Blinking, Triggering"
1659,"Memoirs of the Blind (capturing eyes closed)","Art, Installation art",,,,Camera,"Capturing, Photographing"
1659,"Memoirs of the Blind (capturing eyes closed)","Art, Installation art",,,User,,"Posing, Blinking, Triggering"
1659,"Memoirs of the Blind (capturing eyes closed)","Art, Installation art",,,,Camera,"Capturing, Photographing"
1659,"Memoirs of the Blind (capturing eyes closed)","Art, Installation art",,,User,,"Posing, Blinking, Triggering"
1659,"Memoirs of the Blind (capturing eyes closed)","Art, Installation art",,,,"Facial recognition","Detecting, Watching, Triggered"
1659,"Memoirs of the Blind (capturing eyes closed)","Art, Installation art",,,,"Facial recognition","Detecting, Watching, Triggered"
1659,"Memoirs of the Blind (capturing eyes closed)","Art, Installation art",,,,"Facial recognition","Detecting, Watching, Triggered"
1659,"Memoirs of the Blind (capturing eyes closed)","Art, Installation art",,,Image,,"Captured, Displayed"
1657,"Smile (smile to play the video)","Art, Installation art",,,User,,"Posing, Smiling, Expressing, Watching"
1657,"Smile (smile to play the video)","Art, Installation art",,,Image,,"Controlled, Watched"
1657,"Smile (smile to play the video)","Art, Installation art",,,User,,"Posing, Smiling, Expressing, Watching"
1657,"Smile (smile to play the video)","Art, Installation art",,,User,,"Posing, Smiling, Expressing, Watching"
1657,"Smile (smile to play the video)","Art, Installation art",,,,"Emotion recognition, Facial recognition","Detecting, Controlling, Displaying, Stopping"
1657,"Smile (smile to play the video)","Art, Installation art",,,,"Emotion recognition, Facial recognition","Detecting, Controlling, Displaying, Stopping"
1657,"Smile (smile to play the video)","Art, Installation art",,,,"Emotion recognition, Facial recognition","Detecting, Controlling, Displaying, Stopping"
1657,"Smile (smile to play the video)","Art, Installation art",,,,"Emotion recognition, Facial recognition","Detecting, Controlling, Displaying, Stopping"
1657,"Smile (smile to play the video)","Art, Installation art",,,User,,"Posing, Smiling, Expressing, Watching"
1657,"Smile (smile to play the video)","Art, Installation art",,,Image,,"Controlled, Watched"
1654,"Saving Face (touching faces to generate new identities)","Art, Installation art",,,Image,,"Captured, Manipulated, Saved, Published"
1654,"Saving Face (touching faces to generate new identities)","Art, Installation art",,,,"Image generation","Merging, Generating, Publishing, Saving, Reusing"
1654,"Saving Face (touching faces to generate new identities)","Art, Installation art",,,Image,,"Captured, Manipulated, Saved, Published"
1654,"Saving Face (touching faces to generate new identities)","Art, Installation art",,,,"Image generation","Merging, Generating, Publishing, Saving, Reusing"
1654,"Saving Face (touching faces to generate new identities)","Art, Installation art",,,Image,,"Captured, Manipulated, Saved, Published"
1654,"Saving Face (touching faces to generate new identities)","Art, Installation art",,,,"Image generation","Merging, Generating, Publishing, Saving, Reusing"
1654,"Saving Face (touching faces to generate new identities)","Art, Installation art",,,Image,,"Captured, Manipulated, Saved, Published"
1654,"Saving Face (touching faces to generate new identities)","Art, Installation art",,,,"Facial recognition","Detecting, Capturing"
1654,"Saving Face (touching faces to generate new identities)","Art, Installation art",,,User,,"Posing, Touching, Manipulating"
1654,"Saving Face (touching faces to generate new identities)","Art, Installation art",,,,"Facial recognition","Detecting, Capturing"
1654,"Saving Face (touching faces to generate new identities)","Art, Installation art",,,User,,"Posing, Touching, Manipulating"
1654,"Saving Face (touching faces to generate new identities)","Art, Installation art",,,,"Image generation","Merging, Generating, Publishing, Saving, Reusing"
1654,"Saving Face (touching faces to generate new identities)","Art, Installation art",,,User,,"Posing, Touching, Manipulating"
1654,"Saving Face (touching faces to generate new identities)","Art, Installation art",,,,"Image generation","Merging, Generating, Publishing, Saving, Reusing"
1653,"15 minutes of biometric fame (maching faces to celeberties)","Art, Installation art",,,User,,"Detected, Matched, Posing, Classified"
1653,"15 minutes of biometric fame (maching faces to celeberties)","Art, Installation art",,,,"Facial recognition","Approaching, Intruding, Capturing, Detecting, Classifying, uploading, Labeling, Publishing"
1653,"15 minutes of biometric fame (maching faces to celeberties)","Art, Installation art",,,Creator,,"Selecting, Classifying, Categorising"
1653,"15 minutes of biometric fame (maching faces to celeberties)","Art, Installation art",,,User,,"Detected, Matched, Posing, Classified"
1653,"15 minutes of biometric fame (maching faces to celeberties)","Art, Installation art",,,,"Facial recognition","Approaching, Intruding, Capturing, Detecting, Classifying, uploading, Labeling, Publishing"
1653,"15 minutes of biometric fame (maching faces to celeberties)","Art, Installation art",,,Creator,,"Selecting, Classifying, Categorising"
1653,"15 minutes of biometric fame (maching faces to celeberties)","Art, Installation art",,,User,,"Detected, Matched, Posing, Classified"
1653,"15 minutes of biometric fame (maching faces to celeberties)","Art, Installation art",,,,"Facial recognition","Approaching, Intruding, Capturing, Detecting, Classifying, uploading, Labeling, Publishing"
1653,"15 minutes of biometric fame (maching faces to celeberties)","Art, Installation art",,,,"Facial recognition","Approaching, Intruding, Capturing, Detecting, Classifying, uploading, Labeling, Publishing"
1653,"15 minutes of biometric fame (maching faces to celeberties)","Art, Installation art",,,Image,,"Labeled, Published, Captured, Circulating"
1653,"15 minutes of biometric fame (maching faces to celeberties)","Art, Installation art",,,,"Facial recognition","Approaching, Intruding, Capturing, Detecting, Classifying, uploading, Labeling, Publishing"
1653,"15 minutes of biometric fame (maching faces to celeberties)","Art, Installation art",,,Image,,"Labeled, Published, Captured, Circulating"
