SituationID,SituationTitle,Genre,GenreID,Character,Entity,Technology,Verb
2255,"Oblivion (Surveillance camera used to overlook a dangerous area)",Narrative,20001,"Victoria “Vika” Olsen",,,Searching
2255,"Oblivion (Surveillance camera used to overlook a dangerous area)",Narrative,20001,,,"Surveillance cameras",Informing
2255,"Oblivion (Surveillance camera used to overlook a dangerous area)",Movie,2000130,"Victoria “Vika” Olsen",,,Informing
2255,"Oblivion (Surveillance camera used to overlook a dangerous area)",Narrative,20001,"Jack Harper",,,Surveilled
2255,"Oblivion (Surveillance camera used to overlook a dangerous area)",Narrative,20001,"Victoria “Vika” Olsen",,,Surveilling
2255,"Oblivion (Surveillance camera used to overlook a dangerous area)",Narrative,20001,,,"Surveillance cameras",Detecting
2255,"Oblivion (Surveillance camera used to overlook a dangerous area)",Movie,2000130,"Jack Harper",,,Informed
2255,"Oblivion (Surveillance camera used to overlook a dangerous area)",Movie,2000130,"Victoria “Vika” Olsen",,,Protecting
2255,"Oblivion (Surveillance camera used to overlook a dangerous area)",Narrative,20001,"Jack Harper",,,Protected
2251,"X Degrees of Separation (curating artworks)",Art,20002,,User,,Choosing
2251,"X Degrees of Separation (curating artworks)","Online art",2000159,,,"Machine learning",Classifying
2251,"X Degrees of Separation (curating artworks)","Online art",2000159,,Image,,Classified
2251,"X Degrees of Separation (curating artworks)",Art,20002,,,"Machine learning",Curating
2251,"X Degrees of Separation (curating artworks)","Online art",2000159,,,"Object recognition",Curating
2251,"X Degrees of Separation (curating artworks)","Online art",2000159,,,"Machine learning",Analysing
2251,"X Degrees of Separation (curating artworks)",Art,20002,,Image,,Analysed
2251,"X Degrees of Separation (curating artworks)",Art,20002,,,"Machine learning",Classifying
2251,"X Degrees of Separation (curating artworks)","Online art",2000159,,,"Object recognition",Classifying
2251,"X Degrees of Separation (curating artworks)",Art,20002,,,"Object recognition",Curating
2251,"X Degrees of Separation (curating artworks)",Art,20002,,Image,,Classified
2251,"X Degrees of Separation (curating artworks)",Art,20002,,,"Machine learning",Analysing
2251,"X Degrees of Separation (curating artworks)","Online art",2000159,,,"Object recognition",Analysing
2251,"X Degrees of Separation (curating artworks)",Art,20002,,,"Object recognition",Classifying
2251,"X Degrees of Separation (curating artworks)","Online art",2000159,,Creator,,Developing
2251,"X Degrees of Separation (curating artworks)","Online art",2000159,,User,,Choosing
2251,"X Degrees of Separation (curating artworks)","Online art",2000159,,,"Machine learning",Curating
2251,"X Degrees of Separation (curating artworks)","Online art",2000159,,Image,,Analysed
2251,"X Degrees of Separation (curating artworks)",Art,20002,,,"Object recognition",Analysing
2251,"X Degrees of Separation (curating artworks)",Art,20002,,Creator,,Developing
2248,"Common Daemoniator (generating faces)",Art,20002,,User,,Collaborating
2248,"Common Daemoniator (generating faces)",Art,20002,,,"Image generation",Trained
2248,"Common Daemoniator (generating faces)","Online art",2000159,,,"Machine learning",Trained
2248,"Common Daemoniator (generating faces)","Online art",2000159,,User,,Controlling
2248,"Common Daemoniator (generating faces)","Online art",2000159,,,"Image generation",Generating
2248,"Common Daemoniator (generating faces)","Online art",2000159,,Creator,,Developing
2248,"Common Daemoniator (generating faces)",Art,20002,,User,,Controlling
2248,"Common Daemoniator (generating faces)",Art,20002,,,"Image generation",Morphing
2248,"Common Daemoniator (generating faces)","Online art",2000159,,,"Machine learning",Morphing
2248,"Common Daemoniator (generating faces)","Online art",2000159,,User,,Exploring
2248,"Common Daemoniator (generating faces)",Art,20002,,,"Machine learning",Trained
2248,"Common Daemoniator (generating faces)","Online art",2000159,,Creator,,Conceptualizing
2248,"Common Daemoniator (generating faces)",Art,20002,,User,,Exploring
2248,"Common Daemoniator (generating faces)",Art,20002,,,"Image generation",Generating
2248,"Common Daemoniator (generating faces)","Online art",2000159,,,"Machine learning",Generating
2248,"Common Daemoniator (generating faces)","Online art",2000159,,User,,Navigating
2248,"Common Daemoniator (generating faces)",Art,20002,,,"Machine learning",Morphing
2248,"Common Daemoniator (generating faces)",Art,20002,,Creator,,Developing
2248,"Common Daemoniator (generating faces)",Art,20002,,User,,Navigating
2248,"Common Daemoniator (generating faces)","Online art",2000159,,User,,Adjusting
2248,"Common Daemoniator (generating faces)","Online art",2000159,,,"Image generation",Trained
2248,"Common Daemoniator (generating faces)",Art,20002,,User,,Adjusting
2248,"Common Daemoniator (generating faces)",Art,20002,,,"Machine learning",Generating
2248,"Common Daemoniator (generating faces)",Art,20002,,Creator,,Conceptualizing
2248,"Common Daemoniator (generating faces)","Online art",2000159,,User,,Collaborating
2248,"Common Daemoniator (generating faces)","Online art",2000159,,,"Image generation",Morphing
2247,"Sharing locations: YONGSAN & HUMPHREY GARRISON (obfuscating satellite images)",Art,20002,,Corporation,,Camouflaging
2247,"Sharing locations: YONGSAN & HUMPHREY GARRISON (obfuscating satellite images)","Installation art",2000138,,,"Satellite images",Obfuscated
2247,"Sharing locations: YONGSAN & HUMPHREY GARRISON (obfuscating satellite images)","Installation art",2000138,,Creator,,Revealing
2247,"Sharing locations: YONGSAN & HUMPHREY GARRISON (obfuscating satellite images)",Art,20002,,Corporation,,Obfuscating
2247,"Sharing locations: YONGSAN & HUMPHREY GARRISON (obfuscating satellite images)",Art,20002,,,"Satellite images",Manipulated
2247,"Sharing locations: YONGSAN & HUMPHREY GARRISON (obfuscating satellite images)",Art,20002,,Creator,,Revealing
2247,"Sharing locations: YONGSAN & HUMPHREY GARRISON (obfuscating satellite images)","Installation art",2000138,,Military,,Hidden
2247,"Sharing locations: YONGSAN & HUMPHREY GARRISON (obfuscating satellite images)",Art,20002,,,"Satellite images",Obfuscated
2247,"Sharing locations: YONGSAN & HUMPHREY GARRISON (obfuscating satellite images)","Installation art",2000138,,Corporation,,Camouflaging
2247,"Sharing locations: YONGSAN & HUMPHREY GARRISON (obfuscating satellite images)",Art,20002,,Military,,Hidden
2247,"Sharing locations: YONGSAN & HUMPHREY GARRISON (obfuscating satellite images)","Installation art",2000138,,Image,,Automated
2247,"Sharing locations: YONGSAN & HUMPHREY GARRISON (obfuscating satellite images)","Installation art",2000138,,Corporation,,Obfuscating
2247,"Sharing locations: YONGSAN & HUMPHREY GARRISON (obfuscating satellite images)","Installation art",2000138,,,"Satellite images",Manipulated
2247,"Sharing locations: YONGSAN & HUMPHREY GARRISON (obfuscating satellite images)",Art,20002,,Image,,Automated
2246,"Suspicious Behavior (labeling images)","Online art",2000159,"Annotator (Suspicious Behavior)",,,Interpreting
2246,"Suspicious Behavior (labeling images)","Online art",2000159,,,"Machine learning",Developed
2246,"Suspicious Behavior (labeling images)","Online art",2000159,,Corporation,,Guiding
2246,"Suspicious Behavior (labeling images)","Online art",2000159,,"Humans in general",,Classified
2246,"Suspicious Behavior (labeling images)","Online art",2000159,,Image,,Classified
2246,"Suspicious Behavior (labeling images)",Art,20002,"Annotator (Suspicious Behavior)",,,Interpreting
2246,"Suspicious Behavior (labeling images)",Art,20002,,,"Surveillance cameras",Developed
2246,"Suspicious Behavior (labeling images)",Art,20002,,Corporation,,Guiding
2246,"Suspicious Behavior (labeling images)","Online art",2000159,,,"Surveillance cameras",Analysing
2246,"Suspicious Behavior (labeling images)",Art,20002,,Image,,Labeled
2246,"Suspicious Behavior (labeling images)",Art,20002,,,"Machine learning",Developed
2246,"Suspicious Behavior (labeling images)","Online art",2000159,"Annotator (Suspicious Behavior)",,,Classifying
2246,"Suspicious Behavior (labeling images)","Online art",2000159,,,"Machine learning",Analysing
2246,"Suspicious Behavior (labeling images)","Online art",2000159,,Corporation,,Categorising
2246,"Suspicious Behavior (labeling images)",Art,20002,,"Humans in general",,Analysed
2246,"Suspicious Behavior (labeling images)","Online art",2000159,,Image,,Interpreted
2246,"Suspicious Behavior (labeling images)",Art,20002,"Annotator (Suspicious Behavior)",,,Classifying
2246,"Suspicious Behavior (labeling images)",Art,20002,,,"Surveillance cameras",Analysing
2246,"Suspicious Behavior (labeling images)",Art,20002,,Corporation,,Categorising
2246,"Suspicious Behavior (labeling images)","Online art",2000159,,,"Surveillance cameras",Detecting
2246,"Suspicious Behavior (labeling images)","Online art",2000159,,Corporation,,Training
2246,"Suspicious Behavior (labeling images)",Art,20002,,,"Machine learning",Analysing
2246,"Suspicious Behavior (labeling images)","Online art",2000159,"Annotator (Suspicious Behavior)",,,Labeling
2246,"Suspicious Behavior (labeling images)","Online art",2000159,,,"Machine learning",Detecting
2246,"Suspicious Behavior (labeling images)",Art,20002,,Corporation,,Training
2246,"Suspicious Behavior (labeling images)",Art,20002,,"Humans in general",,Classified
2246,"Suspicious Behavior (labeling images)","Online art",2000159,,Image,,Labeled
2246,"Suspicious Behavior (labeling images)",Art,20002,"Annotator (Suspicious Behavior)",,,Labeling
2246,"Suspicious Behavior (labeling images)",Art,20002,,,"Surveillance cameras",Detecting
2246,"Suspicious Behavior (labeling images)","Online art",2000159,"Annotator (Suspicious Behavior)",,,Guided
2246,"Suspicious Behavior (labeling images)","Online art",2000159,,,"Surveillance cameras",Trained
2246,"Suspicious Behavior (labeling images)","Online art",2000159,,Corporation,,Controlling
2246,"Suspicious Behavior (labeling images)",Art,20002,,,"Machine learning",Detecting
2246,"Suspicious Behavior (labeling images)",Art,20002,"Annotator (Suspicious Behavior)",,,Guided
2246,"Suspicious Behavior (labeling images)","Online art",2000159,,,"Machine learning",Trained
2246,"Suspicious Behavior (labeling images)",Art,20002,,Corporation,,Controlling
2246,"Suspicious Behavior (labeling images)","Online art",2000159,,,"Surveillance cameras",Classifying
2246,"Suspicious Behavior (labeling images)",Art,20002,,Image,,Classified
2246,"Suspicious Behavior (labeling images)",Art,20002,,,"Surveillance cameras",Trained
2246,"Suspicious Behavior (labeling images)","Online art",2000159,"Annotator (Suspicious Behavior)",,,Deciding
2246,"Suspicious Behavior (labeling images)","Online art",2000159,,,"Machine learning",Classifying
2246,"Suspicious Behavior (labeling images)","Online art",2000159,,Corporation,,Outsourcing
2246,"Suspicious Behavior (labeling images)","Online art",2000159,,"Humans in general",,Analysed
2246,"Suspicious Behavior (labeling images)",Art,20002,,,"Machine learning",Trained
2246,"Suspicious Behavior (labeling images)",Art,20002,"Annotator (Suspicious Behavior)",,,Deciding
2246,"Suspicious Behavior (labeling images)",Art,20002,,,"Surveillance cameras",Classifying
2246,"Suspicious Behavior (labeling images)",Art,20002,,Corporation,,Outsourcing
2246,"Suspicious Behavior (labeling images)","Online art",2000159,,,"Surveillance cameras",Developed
2246,"Suspicious Behavior (labeling images)",Art,20002,,Image,,Interpreted
2246,"Suspicious Behavior (labeling images)",Art,20002,,,"Machine learning",Classifying
2244,"Panopticities (exposing vulnerabe IP-camera feeds)","Video art",2000139,,Creator,,Appropriating
2244,"Panopticities (exposing vulnerabe IP-camera feeds)","Video art",2000139,,,Webcams,Hacked
2244,"Panopticities (exposing vulnerabe IP-camera feeds)",Art,20002,,,"Surveillance cameras",Streaming
2244,"Panopticities (exposing vulnerabe IP-camera feeds)","Installation art",2000138,,,Webcams,Leaking
2244,"Panopticities (exposing vulnerabe IP-camera feeds)",Art,20002,,,Webcams,Misused
2244,"Panopticities (exposing vulnerabe IP-camera feeds)","Video art",2000139,,"Humans in general",,Exposed
2244,"Panopticities (exposing vulnerabe IP-camera feeds)",Art,20002,,Creator,,Recording
2244,"Panopticities (exposing vulnerabe IP-camera feeds)","Video art",2000139,,,Webcams,Streaming
2244,"Panopticities (exposing vulnerabe IP-camera feeds)","Installation art",2000138,,Creator,,Intercepting
2244,"Panopticities (exposing vulnerabe IP-camera feeds)","Installation art",2000138,,,"Surveillance cameras",Misused
2244,"Panopticities (exposing vulnerabe IP-camera feeds)",Art,20002,,,"Surveillance cameras",Revealed
2244,"Panopticities (exposing vulnerabe IP-camera feeds)",Art,20002,,"Humans in general",,Watched
2244,"Panopticities (exposing vulnerabe IP-camera feeds)","Video art",2000139,,,"Surveillance cameras",Appropriated
2244,"Panopticities (exposing vulnerabe IP-camera feeds)","Installation art",2000138,,"Humans in general",,Exposed
2244,"Panopticities (exposing vulnerabe IP-camera feeds)","Video art",2000139,,Creator,,Curating
2244,"Panopticities (exposing vulnerabe IP-camera feeds)","Video art",2000139,,,Webcams,Revealed
2244,"Panopticities (exposing vulnerabe IP-camera feeds)","Installation art",2000138,,Creator,,Hacking
2244,"Panopticities (exposing vulnerabe IP-camera feeds)","Installation art",2000138,,,Webcams,Appropriated
2244,"Panopticities (exposing vulnerabe IP-camera feeds)",Art,20002,,,Webcams,Leaking
2244,"Panopticities (exposing vulnerabe IP-camera feeds)","Video art",2000139,,"Humans in general",,Watched
2244,"Panopticities (exposing vulnerabe IP-camera feeds)",Art,20002,,Creator,,Appropriating
2244,"Panopticities (exposing vulnerabe IP-camera feeds)","Video art",2000139,,,"Surveillance cameras",Hacked
2244,"Panopticities (exposing vulnerabe IP-camera feeds)","Installation art",2000138,,Creator,,Collecting
2244,"Panopticities (exposing vulnerabe IP-camera feeds)","Installation art",2000138,,,"Surveillance cameras",Leaking
2244,"Panopticities (exposing vulnerabe IP-camera feeds)",Art,20002,,,"Surveillance cameras",Misused
2244,"Panopticities (exposing vulnerabe IP-camera feeds)","Installation art",2000138,,,Webcams,Hacked
2244,"Panopticities (exposing vulnerabe IP-camera feeds)","Video art",2000139,,,"Surveillance cameras",Streaming
2244,"Panopticities (exposing vulnerabe IP-camera feeds)","Installation art",2000138,,"Humans in general",,Watched
2244,"Panopticities (exposing vulnerabe IP-camera feeds)","Video art",2000139,,Creator,,Intercepting
2244,"Panopticities (exposing vulnerabe IP-camera feeds)","Video art",2000139,,,Webcams,Misused
2244,"Panopticities (exposing vulnerabe IP-camera feeds)","Installation art",2000138,,Creator,,Recording
2244,"Panopticities (exposing vulnerabe IP-camera feeds)","Installation art",2000138,,,Webcams,Streaming
2244,"Panopticities (exposing vulnerabe IP-camera feeds)",Art,20002,,,Webcams,Appropriated
2244,"Panopticities (exposing vulnerabe IP-camera feeds)",Art,20002,,"Humans in general",,Captured
2244,"Panopticities (exposing vulnerabe IP-camera feeds)",Art,20002,,Creator,,Curating
2244,"Panopticities (exposing vulnerabe IP-camera feeds)","Video art",2000139,,,"Surveillance cameras",Revealed
2244,"Panopticities (exposing vulnerabe IP-camera feeds)","Video art",2000139,,Creator,,Hacking
2244,"Panopticities (exposing vulnerabe IP-camera feeds)","Installation art",2000138,,,"Surveillance cameras",Appropriated
2244,"Panopticities (exposing vulnerabe IP-camera feeds)",Art,20002,,,"Surveillance cameras",Leaking
2244,"Panopticities (exposing vulnerabe IP-camera feeds)","Installation art",2000138,,,Webcams,Revealed
2244,"Panopticities (exposing vulnerabe IP-camera feeds)",Art,20002,,,Webcams,Hacked
2244,"Panopticities (exposing vulnerabe IP-camera feeds)","Video art",2000139,,"Humans in general",,Captured
2244,"Panopticities (exposing vulnerabe IP-camera feeds)","Video art",2000139,,Creator,,Collecting
2244,"Panopticities (exposing vulnerabe IP-camera feeds)","Video art",2000139,,,Webcams,Leaking
2244,"Panopticities (exposing vulnerabe IP-camera feeds)","Installation art",2000138,,Creator,,Appropriating
2244,"Panopticities (exposing vulnerabe IP-camera feeds)","Installation art",2000138,,,"Surveillance cameras",Hacked
2244,"Panopticities (exposing vulnerabe IP-camera feeds)",Art,20002,,,Webcams,Streaming
2244,"Panopticities (exposing vulnerabe IP-camera feeds)",Art,20002,,"Humans in general",,Unaware
2244,"Panopticities (exposing vulnerabe IP-camera feeds)","Installation art",2000138,,"Humans in general",,Captured
2244,"Panopticities (exposing vulnerabe IP-camera feeds)",Art,20002,,Creator,,Intercepting
2244,"Panopticities (exposing vulnerabe IP-camera feeds)","Video art",2000139,,,"Surveillance cameras",Misused
2244,"Panopticities (exposing vulnerabe IP-camera feeds)","Video art",2000139,,Creator,,Recording
2244,"Panopticities (exposing vulnerabe IP-camera feeds)","Installation art",2000138,,,"Surveillance cameras",Streaming
2244,"Panopticities (exposing vulnerabe IP-camera feeds)",Art,20002,,,"Surveillance cameras",Appropriated
2244,"Panopticities (exposing vulnerabe IP-camera feeds)","Installation art",2000138,,,Webcams,Misused
2244,"Panopticities (exposing vulnerabe IP-camera feeds)",Art,20002,,,Webcams,Revealed
2244,"Panopticities (exposing vulnerabe IP-camera feeds)","Video art",2000139,,"Humans in general",,Unaware
2244,"Panopticities (exposing vulnerabe IP-camera feeds)",Art,20002,,Creator,,Hacking
2244,"Panopticities (exposing vulnerabe IP-camera feeds)","Video art",2000139,,,Webcams,Appropriated
2244,"Panopticities (exposing vulnerabe IP-camera feeds)","Installation art",2000138,,Creator,,Curating
2244,"Panopticities (exposing vulnerabe IP-camera feeds)","Installation art",2000138,,,"Surveillance cameras",Revealed
2244,"Panopticities (exposing vulnerabe IP-camera feeds)",Art,20002,,,"Surveillance cameras",Hacked
2244,"Panopticities (exposing vulnerabe IP-camera feeds)",Art,20002,,"Humans in general",,Exposed
2244,"Panopticities (exposing vulnerabe IP-camera feeds)",Art,20002,,Creator,,Collecting
2244,"Panopticities (exposing vulnerabe IP-camera feeds)","Video art",2000139,,,"Surveillance cameras",Leaking
2244,"Panopticities (exposing vulnerabe IP-camera feeds)","Installation art",2000138,,"Humans in general",,Unaware
2243,"America is Bleeding (Streaming surveillance footage)",Art,20002,,User,,Watching
2243,"America is Bleeding (Streaming surveillance footage)","Online art",2000159,,"Humans in general",,Watched
2243,"America is Bleeding (Streaming surveillance footage)","Online art",2000159,,User,,Observing
2243,"America is Bleeding (Streaming surveillance footage)","Online art",2000159,,,Webcams,Streaming
2243,"America is Bleeding (Streaming surveillance footage)",Art,20002,,"Humans in general",,Watched
2243,"America is Bleeding (Streaming surveillance footage)","Online art",2000159,,Creator,,Assembling
2243,"America is Bleeding (Streaming surveillance footage)","Online art",2000159,,User,,Watching
2243,"America is Bleeding (Streaming surveillance footage)","Online art",2000159,,,"Surveillance cameras",Streaming
2243,"America is Bleeding (Streaming surveillance footage)","Online art",2000159,,Environment,,Watched
2243,"America is Bleeding (Streaming surveillance footage)","Online art",2000159,,Creator,,Curating
2243,"America is Bleeding (Streaming surveillance footage)",Art,20002,,User,,Intruding
2243,"America is Bleeding (Streaming surveillance footage)",Art,20002,,,Webcams,Streaming
2243,"America is Bleeding (Streaming surveillance footage)",Art,20002,,Environment,,Watched
2243,"America is Bleeding (Streaming surveillance footage)",Art,20002,,Creator,,Assembling
2243,"America is Bleeding (Streaming surveillance footage)",Art,20002,,User,,Observing
2243,"America is Bleeding (Streaming surveillance footage)",Art,20002,,,"Surveillance cameras",Streaming
2243,"America is Bleeding (Streaming surveillance footage)","Online art",2000159,,User,,Intruding
2243,"America is Bleeding (Streaming surveillance footage)",Art,20002,,Creator,,Curating
2242,"Holo / Olho / Eye (Holopoems series)(watching a holopoem)",Art,20002,,,Holograms,Watched
2242,"Holo / Olho / Eye (Holopoems series)(watching a holopoem)",Art,20002,,User,,Assembling
2242,"Holo / Olho / Eye (Holopoems series)(watching a holopoem)",Art,20002,,User,,Watching
2242,"Holo / Olho / Eye (Holopoems series)(watching a holopoem)",Art,20002,,,Holograms,Triggering
2240,"How to Sell Drugs Online (Fast) (Filtering in School Hallway)",Narrative,20001,,,,
2240,"How to Sell Drugs Online (Fast) (Filtering in School Hallway)",Narrative,20001,,,Filtering,Filtering
2240,"How to Sell Drugs Online (Fast) (Filtering in School Hallway)","TV series or episode",2000131,,,Filtering,Entertaining
2240,"How to Sell Drugs Online (Fast) (Filtering in School Hallway)","TV series or episode",2000131,,,Filtering,Showing
2240,"How to Sell Drugs Online (Fast) (Filtering in School Hallway)","TV series or episode",2000131,,,"Augmented reality",Informing
2240,"How to Sell Drugs Online (Fast) (Filtering in School Hallway)","TV series or episode",2000131,"Moritz Zimmermann",,,Seeing
2240,"How to Sell Drugs Online (Fast) (Filtering in School Hallway)","TV series or episode",2000131,,,Filtering,Filtering
2240,"How to Sell Drugs Online (Fast) (Filtering in School Hallway)","TV series or episode",2000131,,,"Augmented reality",Showing
2240,"How to Sell Drugs Online (Fast) (Filtering in School Hallway)","TV series or episode",2000131,"Moritz Zimmermann",,,Walking
2240,"How to Sell Drugs Online (Fast) (Filtering in School Hallway)",Narrative,20001,,,Filtering,Entertaining
2240,"How to Sell Drugs Online (Fast) (Filtering in School Hallway)",Narrative,20001,,,"Augmented reality",Informing
2240,"How to Sell Drugs Online (Fast) (Filtering in School Hallway)",Narrative,20001,"Moritz Zimmermann",,,Seeing
2240,"How to Sell Drugs Online (Fast) (Filtering in School Hallway)","TV series or episode",2000131,,,,
2240,"How to Sell Drugs Online (Fast) (Filtering in School Hallway)",Narrative,20001,,,Filtering,Showing
2240,"How to Sell Drugs Online (Fast) (Filtering in School Hallway)",Narrative,20001,,,"Augmented reality",Showing
2240,"How to Sell Drugs Online (Fast) (Filtering in School Hallway)",Narrative,20001,"Moritz Zimmermann",,,Walking
2237,"How to Sell Drugs Online (Fast) (Cycling Through AR Landscape)","TV series or episode",2000131,"Moritz Zimmermann",,,Competing
2237,"How to Sell Drugs Online (Fast) (Cycling Through AR Landscape)",Narrative,20001,"Moritz Zimmermann",,,Travelling
2237,"How to Sell Drugs Online (Fast) (Cycling Through AR Landscape)","TV series or episode",2000131,,,"Augmented reality",Adding
2237,"How to Sell Drugs Online (Fast) (Cycling Through AR Landscape)","TV series or episode",2000131,"Moritz Zimmermann",,,Playing
2237,"How to Sell Drugs Online (Fast) (Cycling Through AR Landscape)","TV series or episode",2000131,,,"Augmented reality",Decorating
2237,"How to Sell Drugs Online (Fast) (Cycling Through AR Landscape)","TV series or episode",2000131,"Moritz Zimmermann",,,Travelling
2237,"How to Sell Drugs Online (Fast) (Cycling Through AR Landscape)",Narrative,20001,,,"Augmented reality",Adding
2237,"How to Sell Drugs Online (Fast) (Cycling Through AR Landscape)",Narrative,20001,"Moritz Zimmermann",,,Competing
2237,"How to Sell Drugs Online (Fast) (Cycling Through AR Landscape)",Narrative,20001,,,"Augmented reality",Decorating
2237,"How to Sell Drugs Online (Fast) (Cycling Through AR Landscape)",Narrative,20001,"Moritz Zimmermann",,,Playing
2231,"Osmosis (MRI Scan for Brain Activity)","TV series or episode",2000131,"Esther Vanhove",,,Watching
2231,"Osmosis (MRI Scan for Brain Activity)","TV series or episode",2000131,,,"Body scans",Revealing
2231,"Osmosis (MRI Scan for Brain Activity)","TV series or episode",2000131,"Esther Vanhove",,,Researching
2231,"Osmosis (MRI Scan for Brain Activity)","TV series or episode",2000131,,,"Body scans",Scanning
2231,"Osmosis (MRI Scan for Brain Activity)",Narrative,20001,"Esther Vanhove",,,Watching
2231,"Osmosis (MRI Scan for Brain Activity)",Narrative,20001,,,"Body scans",Revealing
2231,"Osmosis (MRI Scan for Brain Activity)",Narrative,20001,"Esther Vanhove",,,Researching
2231,"Osmosis (MRI Scan for Brain Activity)","TV series or episode",2000131,"Paul Vanhove",,,Scanned
2231,"Osmosis (MRI Scan for Brain Activity)",Narrative,20001,,,"Body scans",Scanning
2231,"Osmosis (MRI Scan for Brain Activity)",Narrative,20001,"Paul Vanhove",,,Scanned
2230,"Behind our irises (Company upgrade 1)",Narrative,20001,,,"Emotion recognition",Analysing
2230,"Behind our irises (Company upgrade 1)","Short story",2000134,,,"Emotion recognition",Transmitting
2230,"Behind our irises (Company upgrade 1)",Narrative,20001,"Narrator (Behind our irises)",,,Surveilled
2230,"Behind our irises (Company upgrade 1)","Short story",2000134,,,"Ocular implant",Controlling
2230,"Behind our irises (Company upgrade 1)",Narrative,20001,,Corporation,,Surveilling
2230,"Behind our irises (Company upgrade 1)",Narrative,20001,,,"Ocular implant",Transmitting
2230,"Behind our irises (Company upgrade 1)","Short story",2000134,,,"Emotion recognition",Controlling
2230,"Behind our irises (Company upgrade 1)","Short story",2000134,"Narrator (Behind our irises)",,,Controlled
2230,"Behind our irises (Company upgrade 1)",Narrative,20001,,,"Ocular implant",Used
2230,"Behind our irises (Company upgrade 1)",Narrative,20001,,,"Emotion recognition",Transmitting
2230,"Behind our irises (Company upgrade 1)",Narrative,20001,,,"Ocular implant",Controlling
2230,"Behind our irises (Company upgrade 1)",Narrative,20001,"Narrator (Behind our irises)",,,Controlled
2230,"Behind our irises (Company upgrade 1)","Short story",2000134,,,"Ocular implant",Surveilling
2230,"Behind our irises (Company upgrade 1)",Narrative,20001,,Corporation,,Controlling
2230,"Behind our irises (Company upgrade 1)","Short story",2000134,,,"Ocular implant",Used
2230,"Behind our irises (Company upgrade 1)",Narrative,20001,,,"Emotion recognition",Controlling
2230,"Behind our irises (Company upgrade 1)","Short story",2000134,,,"Emotion recognition",Surveilling
2230,"Behind our irises (Company upgrade 1)","Short story",2000134,"Narrator (Behind our irises)",,,Hesitating
2230,"Behind our irises (Company upgrade 1)",Narrative,20001,,,"Ocular implant",Activated
2230,"Behind our irises (Company upgrade 1)","Short story",2000134,,Corporation,,Surveilling
2230,"Behind our irises (Company upgrade 1)",Narrative,20001,,,"Ocular implant",Surveilling
2230,"Behind our irises (Company upgrade 1)",Narrative,20001,"Narrator (Behind our irises)",,,Hesitating
2230,"Behind our irises (Company upgrade 1)","Short story",2000134,,,"Ocular implant",Seeing
2230,"Behind our irises (Company upgrade 1)",Narrative,20001,,Corporation,,Installing
2230,"Behind our irises (Company upgrade 1)","Short story",2000134,,,"Ocular implant",Activated
2230,"Behind our irises (Company upgrade 1)",Narrative,20001,,,"Emotion recognition",Surveilling
2230,"Behind our irises (Company upgrade 1)","Short story",2000134,,,"Emotion recognition",Seeing
2230,"Behind our irises (Company upgrade 1)","Short story",2000134,"Narrator (Behind our irises)",,,Obeying
2230,"Behind our irises (Company upgrade 1)",Narrative,20001,,,"Emotion recognition",Used
2230,"Behind our irises (Company upgrade 1)","Short story",2000134,,Corporation,,Controlling
2230,"Behind our irises (Company upgrade 1)",Narrative,20001,,,"Ocular implant",Seeing
2230,"Behind our irises (Company upgrade 1)",Narrative,20001,"Narrator (Behind our irises)",,,Obeying
2230,"Behind our irises (Company upgrade 1)","Short story",2000134,,,"Ocular implant",Analysing
2230,"Behind our irises (Company upgrade 1)","Short story",2000134,"Narrator (Behind our irises)",,,Upgraded
2230,"Behind our irises (Company upgrade 1)","Short story",2000134,,,"Emotion recognition",Used
2230,"Behind our irises (Company upgrade 1)",Narrative,20001,,,"Emotion recognition",Seeing
2230,"Behind our irises (Company upgrade 1)","Short story",2000134,,,"Emotion recognition",Analysing
2230,"Behind our irises (Company upgrade 1)",Narrative,20001,"Narrator (Behind our irises)",,,Upgraded
2230,"Behind our irises (Company upgrade 1)",Narrative,20001,,,"Emotion recognition",Activated
2230,"Behind our irises (Company upgrade 1)","Short story",2000134,,Corporation,,Installing
2230,"Behind our irises (Company upgrade 1)",Narrative,20001,,,"Ocular implant",Analysing
2230,"Behind our irises (Company upgrade 1)","Short story",2000134,,,"Ocular implant",Transmitting
2230,"Behind our irises (Company upgrade 1)","Short story",2000134,"Narrator (Behind our irises)",,,Surveilled
2230,"Behind our irises (Company upgrade 1)","Short story",2000134,,,"Emotion recognition",Activated
2229,"Osmosis (VR Dating App)",Narrative,20001,,,"Virtual reality",Showing
2229,"Osmosis (VR Dating App)",Narrative,20001,"Esther Vanhove",,,"Having sex"
2229,"Osmosis (VR Dating App)","TV series or episode",2000131,,,"Virtual reality",Informing
2229,"Osmosis (VR Dating App)","TV series or episode",2000131,"Esther Vanhove",,,"Having sex"
2229,"Osmosis (VR Dating App)",Narrative,20001,"Esther Vanhove",,,Choosing
2229,"Osmosis (VR Dating App)","TV series or episode",2000131,,,"Virtual reality",Showing
2229,"Osmosis (VR Dating App)","TV series or episode",2000131,"Esther Vanhove",,,Choosing
2229,"Osmosis (VR Dating App)",Narrative,20001,"Esther Vanhove",,,Looking
2229,"Osmosis (VR Dating App)",Narrative,20001,,,"Virtual reality",Seducing
2229,"Osmosis (VR Dating App)","TV series or episode",2000131,"Esther Vanhove",,,Looking
